player,date,time,id,item,itemID,itemString,response,votes,class,instance,boss,difficultyID,mapID,groupSize,gear1,gear2,responseID,isAwardReason,subType,equipLoc,note,owner
Yahmosa-Netherwind,7/27/20,00:45:23,1595828723-53,[Wild Growth Spaulders],18810,item:18810::::::::60,Offspec / PvP/Greed,2,DRUID,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:12927::::::::60:::1::::|h[Truestrike Shoulders]|h|r,,4,false,Leather,Shoulder,,Majordomo Executus
Yahmosa-Netherwind,8/10/20,01:07:37,1597039657-2,[Mantle of Wicked Revenge],21665,item:21665::::::::60,Best Available,8,DRUID,Temple of Ahn'Qiraj-40 Player,Fankriss the Unyielding,9,531,40,|cffa335ee|Hitem:19139:2483:::::::60:::::::|h[Fireguard Shoulders]|h|r,,1,false,Leather,Shoulder,,Fankriss the Unyielding
Yahmosa-Netherwind,8/14/20,02:45:18,1597391118-6,[Draconic Maul],19358,item:19358::::::::60,Best Available,6,DRUID,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:19323:2564:::::::60:::14::::|h[The Unstoppable Force]|h|r,,1,false,Two-Handed Maces,Two-Hand,,Wiggly-Netherwind
Yahmosa-Netherwind,8/14/20,02:47:08,1597391228-9,[Spineshatter],19335,item:19335::::::::60,Offspec / PvP/Greed,5,DRUID,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:19323:2564:::::::60:::14::::|h[The Unstoppable Force]|h|r,,4,false,One-Handed Maces,Main Hand,,Wiggly-Netherwind
Yahmosa-Netherwind,8/14/20,04:41:05,1597398065-2,[Onyxia Hide Backpack],17966,item:17966::::::::60,Best Available,0,DRUID,Onyxia's Lair-40 Player,Unknown,9,249,40,,,1,false,Bag,Bag,,Yahmosa-Netherwind
Yahmosa-Netherwind,9/04/20,03:32:21,1599208341-17,[Circle of Applied Force],19432,item:19432::::::::60,Best Available,7,DRUID,Blackwing Lair-40 Player,Flamegor,9,469,40,|cff0070dd|Hitem:18500::::::::60:::1::::|h[Tarnished Elven Ring]|h|r,|cffa335ee|Hitem:19325::::::::60:::14::::|h[Don Julio's Band]|h|r,1,false,Miscellaneous,Finger,,Wiggly-Netherwind
Yahmosa-Netherwind,9/06/20,22:32:42,1599449562-0,[Blue Qiraji Resonating Crystal],21218,item:21218::::::::60,Best Available,0,DRUID,Temple of Ahn'Qiraj-40 Player,The Prophet Skeram,9,531,40,,,1,false,Junk,,,Wiggly-Netherwind
Yahmosa-Netherwind,9/06/20,23:22:17,1599452537-8,[Gloves of Enforcement],21672,item:21672::::::::60,Best Available,8,DRUID,Temple of Ahn'Qiraj-40 Player,Battleguard Sartura,9,531,40,|cff0070dd|Hitem:19869:931:::::::60:::::::|h[Blooddrenched Grips]|h|r,,1,false,Leather,Hands,,Battleguard Sartura
Yahmosa-Netherwind,9/07/20,01:43:07,1599460987-16,[Gloves of the Hidden Temple],21605,item:21605::::::::60,Best Available,8,DRUID,Temple of Ahn'Qiraj-40 Player,Twin Emperors,9,531,40,|cffa335ee|Hitem:21672::::::::60:::::::|h[Gloves of Enforcement]|h|r,,1,false,Leather,Hands,bear bis,Twin Emperors
Manavate-Netherwind,10/16/20,03:54:09,1602838449-11,[Herald of Woe],19357,item:19357::::::::60,Offspec / PvP/Greed,8,DRUID,Blackwing Lair-40 Player,Flamegor,9,469,40,|cff0070dd|Hitem:11923::::::::60:::1::::|h[The Hammer of Grace]|h|r,|cffa335ee|Hitem:17067::::::::60:::::::|h[Ancient Cornerstone Grimoire]|h|r,4,false,Two-Handed Maces,Two-Hand,,Wiggly-Netherwind
Smokingtiger-Netherwind,11/09/20,02:32:15,1604910735-11,[Imperial Qiraji Regalia],21237,item:21237::::::::60,Mainspec /Need,4,DRUID,Temple of Ahn'Qiraj-40 Player,Silithid Royalty,9,531,40,,,2,false,Junk,,,Remiel-Netherwind
Dinic-Netherwind,1/15/21,03:37:34,1610703454-2,[Desecrated Gauntlets],22357,item:22357::::::::60,Offspec / PvP/Greed,4,WARRIOR,Naxxramas-40 Player,Heigan the Unclean,9,533,40,|cffa335ee|Hitem:14551:2564:::::::60:::1::::|h[Edgemaster's Handguards]|h|r,,4,false,Junk,,,Nevets-Netherwind
Dinic-Netherwind,1/17/21,21:20:00,1610961600-1,[The Castigator],22808,item:22808::::::::60,Mainspec /Need,8,WARRIOR,Naxxramas-40 Player,Heigan the Unclean,9,533,40,|cffa335ee|Hitem:21242:1900:::::::60:::11::::|h[Blessed Qiraji War Axe]|h|r,|cffa335ee|Hitem:21244:1900:::::::60:::11::::|h[Blessed Qiraji Pugio]|h|r,2,false,One-Handed Maces,One-Hand,,Nevets-Netherwind
Proteinx-Netherwind,3/16/20,02:04:35,1584342275-1,[Robes of Prophecy],16815,item:16815::::::::60,Mainspec /Need,4,PRIEST,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cff0070dd|Hitem:9415:18:::::::60:::1::::|h[Grimlok's Tribal Vestments]|h|r,,2,false,Cloth,Chest,,Golemagg the Incinerator
Proteinx-Netherwind,3/30/20,00:25:02,1585545902-3,[Pants of Prophecy],16814,item:16814::::::::60,Minor Upgrade,6,PRIEST,Molten Core-40 Player,Magmadar,9,409,40,|cff0070dd|Hitem:11841::::::::60:::1::::|h[Senior Designer's Pantaloons]|h|r,,3,false,Cloth,Legs,,Magmadar
Proteinx-Netherwind,4/03/20,02:51:34,1585900294-9,[Mantle of Prophecy],16816,item:16816::::::::60,Mainspec /Need,7,PRIEST,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cff0070dd|Hitem:11624::::::::60:::1::::|h[Kentic Amice]|h|r,,2,false,Cloth,Shoulder,3 piece set,Sulfuron Harbinger
Proteinx-Netherwind,4/03/20,03:15:22,1585901722-17,[The Eye of Divinity],18646,item:18646::::::::60,Best Available,6,PRIEST,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:11819::::::::60:::1::::|h[Second Wind]|h|r,|cff0070dd|Hitem:18469::::::::60:::11::::|h[Royal Seal of Eldre'Thalas]|h|r,1,false,Miscellaneous,Trinket,have eye of shadow,Majordomo Executus
Proteinx-Netherwind,4/17/20,01:29:56,1587104996-5,[Vambraces of Prophecy],16819,item:16819::::::::60,Mainspec /Need,5,PRIEST,Molten Core-40 Player,Magmadar,9,409,40,|cff0070dd|Hitem:13958::::::::60:::11::::|h[Wyrmthalak's Shackles]|h|r,,2,false,Cloth,Wrist,4th piece rep's my worst piece of loot,Magmadar
Proteinx-Netherwind,4/17/20,02:26:13,1587108373-16,[Girdle of Prophecy],16817,item:16817::::::::60,Mainspec /Need,5,PRIEST,Molten Core-40 Player,Garr,9,409,40,|cff0070dd|Hitem:18327::::::::60:::1::::|h[Whipvine Cord]|h|r,,2,false,Cloth,Waist,5 piece bonus lose a bit of +healing tho!,Garr
Proteinx-Netherwind,4/26/20,23:12:44,1587960764-6,[Essence Gatherer],19435,item:19435::::::::60,Mainspec /Need,5,PRIEST,Blackwing Lair-40 Player,Firemaw,9,469,40,|cff1eff00|Hitem:15281::::::2034:1220229632:60:::::::|h[Glowstar Rod of Healing]|h|r,,2,false,Wands,,huge upgrade,Firemaw
Proteinx-Netherwind,5/08/20,03:15:06,1588925706-31,[Halo of Transcendence],16921,item:16921::::::::60,Best Available,5,PRIEST,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:18727::::::::60:::1::::|h[Crimson Felt Hat]|h|r,,1,false,Cloth,Head,"first piece, big upgrade",Onyxia
Proteinx-Netherwind,5/11/20,01:21:19,1589178079-0,[Bindings of Transcendence],16926,item:16926::::::::60,Best Available,8,PRIEST,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cffa335ee|Hitem:16819:1884:::::::60:::::::|h[Vambraces of Prophecy]|h|r,,1,false,Cloth,Wrist,2nd piece of trans,Razorgore the Untamed
Proteinx-Netherwind,5/21/20,01:21:57,1590042117-1,[Onyxia Hide Backpack],17966,item:17966::::::::60,Best Available,0,PRIEST,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Bag,Bag,,Onyxia
Proteinx-Netherwind,5/24/20,21:42:56,1590374576-3,[Belt of Transcendence],16925,item:16925::::::::60,Best Available,8,PRIEST,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:16817::::::::60:::::::|h[Girdle of Prophecy]|h|r,,1,false,Cloth,Waist,bis - will give me 3 piece bonus,Vaelastrasz the Corrupt
Proteinx-Netherwind,5/25/20,00:49:46,1590385786-2,[Aegis of Preservation],19345,item:19345::::::::60,Offspec / PvP/Greed,9,PRIEST,Blackwing Lair-40 Player,Ebonroc,9,469,40,|cff0070dd|Hitem:11819::::::::60:::1::::|h[Second Wind]|h|r,|cff0070dd|Hitem:18469::::::::60:::11::::|h[Royal Seal of Eldre'Thalas]|h|r,4,false,Miscellaneous,Trinket,pvp trinket,Ebonroc
Proteinx-Netherwind,5/25/20,03:26:32,1590395192-6,[Gloves of Prophecy],16812,item:16812::::::::60,Minor Upgrade,5,PRIEST,Molten Core-40 Player,Garr,9,409,40,|cff0070dd|Hitem:22869::::::::60:::14::::|h[Blood Guard's Satin Handwraps]|h|r,,3,false,Cloth,Hands,could use if no one else minor upgrade until more trans,Wiggly-Netherwind
Proteinx-Netherwind,5/25/20,03:51:05,1590396665-13,[Boots of Prophecy],16811,item:16811::::::::60,Mainspec /Need,5,PRIEST,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:22859:911:::::::60:::14::::|h[Blood Guard's Satin Walkers]|h|r,,2,false,Cloth,Feet,would give back 5 piece set with 3 piece trans,Shazzrah
Proteinx-Netherwind,6/08/20,02:09:41,1591600181-10,[Leggings of Transcendence],16922,item:16922::::::::60,Best Available,4,PRIEST,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:16814::::::::60:::::::|h[Pants of Prophecy]|h|r,,1,false,Cloth,Legs,4th piece - bis,Ragnaros
Proteinx-Netherwind,6/21/20,03:28:32,1592728112-0,[Tome of Tranquilizing Shot],16665,item:16665::::::::60,Disenchant,0,PRIEST,Molten Core-40 Player,Lucifron,9,409,40,,,1,true,Book,,,Lucifron
Proteinx-Netherwind,6/28/20,23:07:00,1593403620-12,[Shroud of Pure Thought],19430,item:19430::::::::60,Best Available,6,PRIEST,Blackwing Lair-40 Player,Flamegor,9,469,40,|cff0070dd|Hitem:19870::::::::60:::::::|h[Hakkari Loa Cloak]|h|r,,1,false,Cloth,Back,,Flamegor
Proteinx-Netherwind,7/19/20,23:06:04,1595217964-12,[Pauldrons of Transcendence],16924,item:16924::::::::60,Best Available,6,PRIEST,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:19841::::::::60:::11::::|h[Zandalar Confessor's Mantle]|h|r,,1,false,Cloth,Shoulder,"5th piece, have zg enchant in bank",Wiggly-Netherwind
Proteinx-Netherwind,7/20/20,00:39:25,1595223565-34,[Circlet of Prophecy],16813,item:16813::::::::60,Offspec / PvP/Greed,3,PRIEST,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:16921:2590:::::::60:::::::|h[Halo of Transcendence]|h|r,,4,false,Cloth,Head,only if rot - for 8piece vanity set,Wiggly-Netherwind
Proteinx-Netherwind,7/26/20,21:51:38,1595818298-0,[Pendant of the Fallen Dragon],19371,item:19371::::::::60,Minor Upgrade,3,PRIEST,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:19594::::::::60:::11::::|h[The All-Seeing Eye of Zuldazar]|h|r,,3,false,Miscellaneous,Neck,"pass if anyone has bis, small upgrade",Wiggly-Netherwind
Proteinx-Netherwind,7/29/20,03:11:41,1596010301-13,[Handguards of Transcendence],16920,item:16920::::::::60,Minor Upgrade,6,PRIEST,Blackwing Lair-40 Player,Firemaw,9,469,40,|cffa335ee|Hitem:16812::::::::60:::::::|h[Gloves of Prophecy]|h|r,,3,false,Cloth,Hands,"6th piece, bis but would rather eleband off nef",Wiggly-Netherwind
Proteinx-Netherwind,7/29/20,03:57:11,1596013031-22,[Robes of Transcendence],16923,item:16923::::::::60,Best Available,5,PRIEST,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16815:928:::::::60:::::::|h[Robes of Prophecy]|h|r,,1,false,Cloth,Chest,7th piece - BIS <3 (closing in on hot bonus),Nefarian
Proteinx-Netherwind,8/14/20,03:54:50,1597395290-24,[Pure Elementium Band],19382,item:19382::::::::60,Best Available,5,PRIEST,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:16058::::::::60:::11::::|h[Fordring's Seal]|h|r,|cffa335ee|Hitem:22721::::::::60:::::::|h[Band of Servitude]|h|r,1,false,Miscellaneous,Finger,,Nefarian
Proteinx-Netherwind,8/24/20,00:57:45,1598248665-8,[Angelista's Charm],21690,item:21690::::::::60,Minor Upgrade,4,PRIEST,Temple of Ahn'Qiraj-40 Player,Silithid Royalty,9,531,40,|cffa335ee|Hitem:19371::::::::60:::::::|h[Pendant of the Fallen Dragon]|h|r,,3,false,Miscellaneous,Neck,,Silithid Royalty
Proteinx-Netherwind,9/20/20,21:21:47,1600654907-1,[Yellow Qiraji Resonating Crystal],21324,item:21324::::::::60,Best Available,0,PRIEST,Temple of Ahn'Qiraj-40 Player,Unknown,9,531,40,,,1,false,Junk,,,Proteinx-Netherwind
Proteinx-Netherwind,9/20/20,22:33:43,1600659223-13,[Blue Qiraji Resonating Crystal],21218,item:21218::::::::60,Best Available,0,PRIEST,Temple of Ahn'Qiraj-40 Player,Fankriss the Unyielding,9,531,40,,,1,false,Junk,,,Fankriss the Unyielding
Proteinx-Netherwind,10/02/20,01:58:08,1601621888-11,[Rejuvenating Gem],19395,item:19395::::::::60,Best Available,11,PRIEST,Blackwing Lair-40 Player,Firemaw,9,469,40,|cffa335ee|Hitem:19950::::::::60:::11::::|h[Zandalarian Hero Charm]|h|r,|cff0070dd|Hitem:18469::::::::60:::11::::|h[Royal Seal of Eldre'Thalas]|h|r,1,false,Miscellaneous,Trinket,,Firemaw
Proteinx-Netherwind,10/09/20,02:49:26,1602229766-7,[Boots of Transcendence],16919,item:16919::::::::60,Best Available,9,PRIEST,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:16811:911:::::::60:::::::|h[Boots of Prophecy]|h|r,,1,false,Cloth,Feet,8/8 last piece $$ OMG!,Broodlord Lashlayer
Remiel-Netherwind,3/16/20,00:57:53,1584338273-6,[Nightslayer Gloves],16826,item:16826::::::::60,Mainspec /Need,4,ROGUE,Molten Core-40 Player,Gehennas,9,409,40,|cff0070dd|Hitem:15063:1887:::::::60:::::::|h[Devilsaur Gauntlets]|h|r,,2,false,Leather,Hands,,Gehennas
Remiel-Netherwind,3/23/20,01:58:19,1584946699-1,[Nightslayer Shoulder Pads],16823,item:16823::::::::60,Mainspec /Need,5,ROGUE,Molten Core-40 Player,Unknown,9,409,40,|cff0070dd|Hitem:12927::::::::60:::1::::|h[Truestrike Shoulders]|h|r,,2,false,Leather,Shoulder,gives me 5 piece set bonus,Remiel-Netherwind
Remiel-Netherwind,3/27/20,01:49:19,1585291759-9,[Ring of Binding],18813,item:18813::::::::60,Pass,0,ROGUE,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:17713::::::::60:::1::::|h[Blackstone Ring]|h|r,|cffa335ee|Hitem:19325::::::::60:::14::::|h[Don Julio's Band]|h|r,PASS,false,Miscellaneous,Finger,,Onyxia
Remiel-Netherwind,4/06/20,00:47:07,1586152027-10,[Cloak of Firemaw],19398,item:19398::::::::60,Best Available,4,ROGUE,Blackwing Lair-40 Player,Firemaw,9,469,40,|cff0070dd|Hitem:15138::::::::60:::::::|h[Onyxia Scale Cloak]|h|r,,1,false,Cloth,Back,,Firemaw
Remiel-Netherwind,4/06/20,03:24:44,1586161484-1,[Solstice Staff of Healing],15278,item:15278::::::2051:950682624:60,Offspec / PvP/Greed,1,ROGUE,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:17075:1900:::::::60:::::::|h[Vis'kag the Bloodletter]|h|r,|cffa335ee|Hitem:18832:1900:::::::60:::::::|h[Brutality Blade]|h|r,4,false,Staves,Two-Hand,,Onyxia
Remiel-Netherwind,4/10/20,03:43:46,1586508226-12,[Band of Accuria],17063,item:17063::::::::60,Best Available,4,ROGUE,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:18399::::::::60:::11::::|h[Ocean's Breeze]|h|r,|cffa335ee|Hitem:19325::::::::60:::14::::|h[Don Julio's Band]|h|r,1,false,Miscellaneous,Finger,,Ragnaros
Remiel-Netherwind,4/20/20,02:56:44,1587369404-13,[Bloodfang Hood],16908,item:16908::::::::60,Best Available,4,ROGUE,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:16821::::::::60:::::::|h[Nightslayer Cover]|h|r,,1,false,Leather,Head,,Onyxia
Remiel-Netherwind,4/24/20,01:46:59,1587710819-8,[Pattern: Core Armor Kit],18252,item:18252::::::::60,Best Available,5,ROGUE,Molten Core-40 Player,Gehennas,9,409,40,,,1,false,Leatherworking,,,Gehennas
Remiel-Netherwind,4/26/20,21:49:59,1587955799-4,[Bloodfang Belt],16910,item:16910::::::::60,Best Available,4,ROGUE,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:16827::::::::60:::::::|h[Nightslayer Belt]|h|r,,1,false,Leather,Waist,,Vaelastrasz the Corrupt
Remiel-Netherwind,5/01/20,03:02:23,1588320143-20,[Bloodfang Pants],16909,item:16909::::::::60,Best Available,3,ROGUE,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:15062::::::::60:::::::|h[Devilsaur Leggings]|h|r,,1,false,Leather,Legs,,Ragnaros
Remiel-Netherwind,5/17/20,23:40:48,1589776848-23,[Bloodfang Chestpiece],16905,item:16905::::::::60,Best Available,6,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:19834:928:::::::60:::11::::|h[Zandalar Madcap's Tunic]|h|r,,1,false,Leather,Chest,,Nefarian
Remiel-Netherwind,5/25/20,02:19:05,1590391145-10,[Head of Nefarian],19002,item:19002::::::::60,Best Available,4,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,,,1,false,Quest,,,Nefarian
Remiel-Netherwind,6/01/20,02:42:01,1590997321-23,[Fireguard Shoulders],19139,item:19139::::::::60,Offline or RCLootCouncil not installed,0,ROGUE,Molten Core-40 Player,Majordomo Executus,9,409,40,,,NOTHING,false,Leather,Shoulder,,Majordomo Executus
Remiel-Netherwind,6/14/20,22:05:05,1592190305-11,[Bloodfang Boots],16906,item:16906::::::::60,Best Available,7,ROGUE,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cff0070dd|Hitem:18506:911:::::::60:::::::|h[Mongoose Boots]|h|r,,1,false,Leather,Feet,,Broodlord Lashlayer
Remiel-Netherwind,7/05/20,23:19:41,1594009181-15,[Bloodfang Spaulders],16832,item:16832::::::::60,Mainspec /Need,5,ROGUE,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cffa335ee|Hitem:16823:2606:::::::60:::::::|h[Nightslayer Shoulder Pads]|h|r,,2,false,Leather,Shoulder,7/8 ,Chromaggus
Remiel-Netherwind,7/06/20,00:59:52,1594015192-32,[Striker's Mark],17069,item:17069::::::::60,Best Available,4,ROGUE,Molten Core-40 Player,Magmadar,9,409,40,|cff0070dd|Hitem:18323::::::::60:::1::::|h[Satyr's Bow]|h|r,,1,false,Bows,Ranged,,Magmadar
Remiel-Netherwind,7/12/20,21:59:47,1594609187-0,[Bloodfang Bracers],16911,item:16911::::::::60,Best Available,7,ROGUE,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:16825:1885:::::::60:::::::|h[Nightslayer Bracelets]|h|r,,1,false,Leather,Wrist,8/8 !!,Wiggly-Netherwind
Remiel-Netherwind,7/20/20,00:40:11,1595223611-41,[Aged Core Leather Gloves],18823,item:18823::::::::60,Mainspec /Need,4,ROGUE,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:16907:1887:::::::60:::::::|h[Bloodfang Gloves]|h|r,,2,false,Leather,Hands,Vael spec for my dagger if no one needs,Wiggly-Netherwind
Remiel-Netherwind,7/26/20,21:52:35,1595818355-8,"[Maladath, Runed Blade of the Black Flight]",19351,item:19351::::::::60,Best Available,4,ROGUE,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:17075:1900:::::::60:::::::|h[Vis'kag the Bloodletter]|h|r,|cffa335ee|Hitem:19866:2564:::::::60:::::::|h[Warblade of the Hakkari]|h|r,1,false,One-Handed Swords,One-Hand,oh my god,Broodlord Lashlayer
Remiel-Netherwind,7/27/20,01:19:04,1595830744-62,[Onyxia Hide Backpack],17966,item:17966::::::::60,Best Available,0,ROGUE,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Bag,Bag,,Onyxia
Remiel-Netherwind,7/29/20,03:12:30,1596010350-20,[Interlaced Shadow Jerkin],19439,item:19439::::::::60,Offspec / PvP/Greed,2,ROGUE,Blackwing Lair-40 Player,Flamegor,9,469,40,|cffa335ee|Hitem:16905:1891:::::::60:::::::|h[Bloodfang Chestpiece]|h|r,,4,false,Leather,Chest,,Wiggly-Netherwind
Remiel-Netherwind,8/03/20,00:37:00,1596433020-32,[Onyxia Hide Backpack],17966,item:17966::::::::60,Best Available,0,ROGUE,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Bag,Bag,,Onyxia
Remiel-Netherwind,8/16/20,23:20:23,1597638023-24,[The Eye of Divinity],18646,item:18646::::::::60,Pass,0,ROGUE,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:13965::::::::60:::11::::|h[Blackhand's Breadth]|h|r,|cff0070dd|Hitem:11815::::::::60:::1::::|h[Hand of Justice]|h|r,PASS,false,Miscellaneous,Trinket,,Remiel-Netherwind
Remiel-Netherwind,8/24/20,00:35:18,1598247318-3,[Beetle Scaled Wristguards],21708,item:21708::::::::60,Mainspec /Need,7,ROGUE,Temple of Ahn'Qiraj-40 Player,The Prophet Skeram,9,531,40,|cffa335ee|Hitem:16911:1885:::::::60:::::::|h[Bloodfang Bracers]|h|r,,2,false,Leather,Wrist,Have no NR wrists as a rogue,The Prophet Skeram
Remiel-Netherwind,9/11/20,02:44:21,1599810261-9,[Head of the Broodlord Lashlayer],20383,item:20383::::::::60,Best Available,3,ROGUE,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,,,1,false,Quest,,,Broodlord Lashlayer
Remiel-Netherwind,9/11/20,03:48:38,1599814118-24,[Drake Fang Talisman],19406,item:19406::::::::60,Best Available,5,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:21180::::::::60:::11::::|h[Earthstrike]|h|r,|cff0070dd|Hitem:11815::::::::60:::1::::|h[Hand of Justice]|h|r,1,false,Miscellaneous,Trinket,,Wiggly-Netherwind
Remiel-Netherwind,9/13/20,23:54:39,1600059279-22,[Vek'lor's Diadem],20930,item:20930::::::::60,Best Available,5,ROGUE,Temple of Ahn'Qiraj-40 Player,Twin Emperors,9,531,40,|cffa335ee|Hitem:16905:1891:::::::60:::::::|h[Bloodfang Chestpiece]|h|r,,1,false,Quest,,BIS but willing to pass for others cause will break 8/8 BF,Wiggly-Netherwind
Remiel-Netherwind,9/28/20,00:06:05,1601269565-37,[Blue Qiraji Resonating Crystal],21218,item:21218::::::::60,Best Available,0,ROGUE,Temple of Ahn'Qiraj-40 Player,Twin Emperors,9,531,40,,,1,false,Junk,,,Twin Emperors
Remiel-Netherwind,10/18/20,21:51:03,1603075863-9,[Qiraji Bindings of Command],20928,item:20928::::::::60,Best Available,3,ROGUE,Temple of Ahn'Qiraj-40 Player,Princess Huhuran,9,531,40,|cffa335ee|Hitem:16832:2606:::::::60:::::::|h[Bloodfang Spaulders]|h|r,|cff1eff00|Hitem:13530::::::::60:::1::::|h[Fangdrip Runners]|h|r,1,false,Quest,,T2.5 Boots,Princess Huhuran
Remiel-Netherwind,10/11/20,23:05:58,1602475558-12,[Qiraji Bindings of Command],20928,item:20928::::::::60,Best Available,4,ROGUE,Temple of Ahn'Qiraj-40 Player,Princess Huhuran,9,531,40,|cff0070dd|Hitem:17749::::::::60:::1::::|h[Phytoskin Spaulders]|h|r,|cff1eff00|Hitem:13530::::::::60:::1::::|h[Fangdrip Runners]|h|r,1,false,Quest,,,Princess Huhuran
Remiel-Netherwind,10/12/20,01:36:01,1602484561-1,[Red Qiraji Resonating Crystal],21321,item:21321::::::::60,Best Available,0,ROGUE,Temple of Ahn'Qiraj-40 Player,Unknown,9,531,40,,,1,false,Junk,,,Remiel-Netherwind
Remiel-Netherwind,10/23/20,02:25:51,1603437951-23,[Perdition's Blade],18816,item:18816::::::::60,Offspec / PvP/Greed,4,ROGUE,Blackwing Lair-40 Player,Ragnaros,9,469,40,|cffa335ee|Hitem:17075:1900:::::::60:::::::|h[Vis'kag the Bloodletter]|h|r,"|cffa335ee|Hitem:19351:2564:::::::60:::::::|h[Maladath, Runed Blade of the Black Flight]|h|r",4,false,Daggers,One-Hand,,Wiggly-Netherwind
Remiel-Netherwind,10/26/20,01:08:49,1603692529-21,[Ouro's Intact Hide],20927,item:20927::::::::60,Best Available,6,ROGUE,Temple of Ahn'Qiraj-40 Player,Ouro,9,531,40,|cffa335ee|Hitem:16909:2585:::::::60:::::::|h[Bloodfang Pants]|h|r,,1,false,Quest,,Would put me at 4/5 T2.5,Ouro
Remiel-Netherwind,11/02/20,00:24:17,1604298257-8,[Belt of Never-ending Agony],21586,item:21586::::::::60,Best Available,4,ROGUE,Temple of Ahn'Qiraj-40 Player,C'thun,9,531,40,|cffa335ee|Hitem:16910::::::::60:::::::|h[Bloodfang Belt]|h|r,,1,false,Leather,Waist,BIS for rest of game,C'thun
Remiel-Netherwind,11/06/20,02:03:16,1604649796-10,[Earthfury Belt],16838,item:16838::::::::60,Guild Banking,0,ROGUE,Molten Core-40 Player,Majordomo Executus,9,409,40,|cffa335ee|Hitem:21586::::::::60:::::::|h[Belt of Never-ending Agony]|h|r,,2,true,Mail,Waist,,Wiggly-Netherwind
